category,Auslastung
Fri Oct 08 2021,25.36
Fri Oct 08 2021,20.55
Fri Oct 08 2021,17.15
Fri Oct 08 2021,11.73
Fri Oct 08 2021,9.26
Sat Oct 09 2021,7.6
Sat Oct 09 2021,9.74
Sat Oct 09 2021,9.38
Sat Oct 09 2021,9.38
Sat Oct 09 2021,8.19
Sat Oct 09 2021,5.6
Sat Oct 09 2021,9.54
Sat Oct 09 2021,12.61
Sat Oct 09 2021,18.18
Sat Oct 09 2021,23.68
Sat Oct 09 2021,27.15
Sat Oct 09 2021,33.05
Sat Oct 09 2021,35.05
Sat Oct 09 2021,41.16
Sat Oct 09 2021,42.9
Sat Oct 09 2021,37.26
Sat Oct 09 2021,28.51
Sat Oct 09 2021,20.57
Sat Oct 09 2021,14.38
Sat Oct 09 2021,13.45
Sat Oct 09 2021,12.58
Sat Oct 09 2021,12.59
Sat Oct 09 2021,12.6
Sat Oct 09 2021,10.6
Sun Oct 10 2021,7.42
Sun Oct 10 2021,8.77
Sun Oct 10 2021,8.59
Sun Oct 10 2021,8.59
Sun Oct 10 2021,8.39
Sun Oct 10 2021,9.26
Sun Oct 10 2021,8.56
Sun Oct 10 2021,9.62
Sun Oct 10 2021,11.72
Sun Oct 10 2021,14.08
Sun Oct 10 2021,22.98
Sun Oct 10 2021,28.18
Sun Oct 10 2021,28.59
Sun Oct 10 2021,28.48
Sun Oct 10 2021,28.55
Sun Oct 10 2021,27
Sun Oct 10 2021,23.77
Sun Oct 10 2021,18.14
Sun Oct 10 2021,11.23
Sun Oct 10 2021,9.7
Sun Oct 10 2021,8.73
Sun Oct 10 2021,6.97
Sun Oct 10 2021,6.17
Sun Oct 10 2021,5.29
Mon Oct 11 2021,4.69
Mon Oct 11 2021,7.08
Mon Oct 11 2021,7.03
Mon Oct 11 2021,7.03
Mon Oct 11 2021,7.03
Mon Oct 11 2021,6.33
Mon Oct 11 2021,12.35
Mon Oct 11 2021,28.08
Mon Oct 11 2021,43.8
Mon Oct 11 2021,51.88
Mon Oct 11 2021,57.32
Mon Oct 11 2021,59.87
Mon Oct 11 2021,59.54
Mon Oct 11 2021,64.15
Mon Oct 11 2021,63.43
Mon Oct 11 2021,61.14
Mon Oct 11 2021,57.53
Mon Oct 11 2021,46.45
Mon Oct 11 2021,26.85
Mon Oct 11 2021,15.56
Mon Oct 11 2021,11.34
Mon Oct 11 2021,10.03
Mon Oct 11 2021,3.47
Mon Oct 11 2021,2.48
Tue Oct 12 2021,2.38
Tue Oct 12 2021,5.32
Tue Oct 12 2021,5.47
Tue Oct 12 2021,5.47
Tue Oct 12 2021,5.88
Tue Oct 12 2021,4.83
Tue Oct 12 2021,15.49
Tue Oct 12 2021,30.47
Tue Oct 12 2021,48.77
Tue Oct 12 2021,58.91
Tue Oct 12 2021,65.69
Tue Oct 12 2021,66.91
Tue Oct 12 2021,66.55
Tue Oct 12 2021,70.56
Tue Oct 12 2021,72.03
Tue Oct 12 2021,68.14
Tue Oct 12 2021,62.95
Tue Oct 12 2021,47.67
Tue Oct 12 2021,33.87
Tue Oct 12 2021,23.44
Tue Oct 12 2021,15.11
Tue Oct 12 2021,13.06
Tue Oct 12 2021,6.25
Tue Oct 12 2021,4.11
Wed Oct 13 2021,2.72
Wed Oct 13 2021,5.67
Wed Oct 13 2021,5.47
Wed Oct 13 2021,5.47
Wed Oct 13 2021,5.47
Wed Oct 13 2021,3.68
Wed Oct 13 2021,11.33
Wed Oct 13 2021,27.01
Wed Oct 13 2021,42.7
Wed Oct 13 2021,51.19
Wed Oct 13 2021,56.38
Wed Oct 13 2021,61.69
Wed Oct 13 2021,63.81
Wed Oct 13 2021,62.25
Wed Oct 13 2021,58.88
Wed Oct 13 2021,57.47
Wed Oct 13 2021,52.1
Wed Oct 13 2021,42.16
Wed Oct 13 2021,31.01
Wed Oct 13 2021,24.21
Wed Oct 13 2021,20.03
Wed Oct 13 2021,15.64
Wed Oct 13 2021,8.54
Wed Oct 13 2021,5.95
Thu Oct 14 2021,3.6
Thu Oct 14 2021,9.66
Thu Oct 14 2021,10.94
Thu Oct 14 2021,10.94
Thu Oct 14 2021,10.94
Thu Oct 14 2021,7.02
Thu Oct 14 2021,15.77
Thu Oct 14 2021,31.3
Thu Oct 14 2021,49.09
Thu Oct 14 2021,60.2
Thu Oct 14 2021,67.16
Thu Oct 14 2021,68.1
Thu Oct 14 2021,68.67
Thu Oct 14 2021,69.18
Thu Oct 14 2021,70.11
Thu Oct 14 2021,71.48
Thu Oct 14 2021,63.98
Thu Oct 14 2021,47.38
Thu Oct 14 2021,35.15
Thu Oct 14 2021,23.83
Thu Oct 14 2021,19.53
Thu Oct 14 2021,16.44
Thu Oct 14 2021,10.26
Thu Oct 14 2021,6.99
Fri Oct 15 2021,6.25
Fri Oct 15 2021,6.25
Fri Oct 15 2021,6.25
Fri Oct 15 2021,6.25
Fri Oct 15 2021,6.62
Fri Oct 15 2021,7.93
Fri Oct 15 2021,16.15
Fri Oct 15 2021,27.18
Fri Oct 15 2021,39.19
Fri Oct 15 2021,45.68
Fri Oct 15 2021,47.7
Fri Oct 15 2021,53.29
Fri Oct 15 2021,56.89
Fri Oct 15 2021,64.39
Fri Oct 15 2021,67.88
Fri Oct 15 2021,62.31
Fri Oct 15 2021,57.81
Fri Oct 15 2021,46.52
Fri Oct 15 2021,34.43
Fri Oct 15 2021,26.15
Fri Oct 15 2021,21.91
Fri Oct 15 2021,15.27
Fri Oct 15 2021,10.89
Fri Oct 15 2021,10.32
Sat Oct 16 2021,8.2
Sat Oct 16 2021,10.98
Sat Oct 16 2021,11.72
Sat Oct 16 2021,11.72
Sat Oct 16 2021,10.38
Sat Oct 16 2021,6.62
Sat Oct 16 2021,9.84
Sat Oct 16 2021,14.01
Sat Oct 16 2021,19.32
Sat Oct 16 2021,23.94
Sat Oct 16 2021,32.1
Sat Oct 16 2021,33.45
Sat Oct 16 2021,33.27
Sat Oct 16 2021,36.14
Sat Oct 16 2021,36.33
Sat Oct 16 2021,36.99
Sat Oct 16 2021,36.7
Sat Oct 16 2021,27.83
Sat Oct 16 2021,22.77
Sat Oct 16 2021,22.75
Sat Oct 16 2021,19.96
Sat Oct 16 2021,10.63
Sat Oct 16 2021,9.68
Sat Oct 16 2021,6.88
Sun Oct 17 2021,5.47
Sun Oct 17 2021,4.86
Sun Oct 17 2021,4.69
Sun Oct 17 2021,4.69
Sun Oct 17 2021,4.69
Sun Oct 17 2021,4.69
Sun Oct 17 2021,4.92
Sun Oct 17 2021,5.12
Sun Oct 17 2021,5.16
Sun Oct 17 2021,6.37
Sun Oct 17 2021,9.76
Sun Oct 17 2021,14.68
Sun Oct 17 2021,17.33
Sun Oct 17 2021,20.35
Sun Oct 17 2021,23.99
Sun Oct 17 2021,25.44
Sun Oct 17 2021,22.84
Sun Oct 17 2021,18.12
Sun Oct 17 2021,12.72
Sun Oct 17 2021,9.27
Sun Oct 17 2021,7.29
Sun Oct 17 2021,5.23
Sun Oct 17 2021,5.47
Sun Oct 17 2021,5.47
Mon Oct 18 2021,4.42
Mon Oct 18 2021,3.91
Mon Oct 18 2021,3.91
Mon Oct 18 2021,3.91
Mon Oct 18 2021,4.61
Mon Oct 18 2021,7.45
Mon Oct 18 2021,15.31
Mon Oct 18 2021,35.36
Mon Oct 18 2021,50.84
Mon Oct 18 2021,60.28
Mon Oct 18 2021,65.3
Mon Oct 18 2021,67.29
Mon Oct 18 2021,64.27
Mon Oct 18 2021,69.13
Mon Oct 18 2021,72.27
Mon Oct 18 2021,65.91
Mon Oct 18 2021,61.89
Mon Oct 18 2021,47.64
Mon Oct 18 2021,26.77
Mon Oct 18 2021,13.15
Mon Oct 18 2021,7.21
Mon Oct 18 2021,4.13
Mon Oct 18 2021,2.69
Mon Oct 18 2021,2.97
Tue Oct 19 2021,1.72
Tue Oct 19 2021,1.66
Tue Oct 19 2021,1.56
Tue Oct 19 2021,1.56
Tue Oct 19 2021,2.07
Tue Oct 19 2021,4.12
Tue Oct 19 2021,12.16
Tue Oct 19 2021,32.75
Tue Oct 19 2021,47.74
Tue Oct 19 2021,55.03
Tue Oct 19 2021,62.85
Tue Oct 19 2021,68.43
Tue Oct 19 2021,66.22
Tue Oct 19 2021,66.24
Tue Oct 19 2021,62.52
Tue Oct 19 2021,61.25
Tue Oct 19 2021,60.72
Tue Oct 19 2021,53.47
Tue Oct 19 2021,33.74
Tue Oct 19 2021,18.54
Tue Oct 19 2021,12.51
Tue Oct 19 2021,7.91
Tue Oct 19 2021,3.29
Tue Oct 19 2021,3.5
Wed Oct 20 2021,3.13
Wed Oct 20 2021,2.58
Wed Oct 20 2021,2.34
Wed Oct 20 2021,2.34
Wed Oct 20 2021,2.67
Wed Oct 20 2021,5.27
Wed Oct 20 2021,12.55
Wed Oct 20 2021,29.41
Wed Oct 20 2021,47.93
Wed Oct 20 2021,62.14
Wed Oct 20 2021,68.13
Wed Oct 20 2021,71.41
Wed Oct 20 2021,71.44
Wed Oct 20 2021,77.21
Wed Oct 20 2021,76.43
Wed Oct 20 2021,68.8
Wed Oct 20 2021,64.41
Wed Oct 20 2021,52.79
Wed Oct 20 2021,40.52
Wed Oct 20 2021,36.3
Wed Oct 20 2021,30.85
Wed Oct 20 2021,26.24
Wed Oct 20 2021,23.18
Wed Oct 20 2021,18.13
Thu Oct 21 2021,6.66
Thu Oct 21 2021,10.89
Thu Oct 21 2021,10.94
Thu Oct 21 2021,10.94
Thu Oct 21 2021,11.5
Thu Oct 21 2021,10.91
Thu Oct 21 2021,20.47
Thu Oct 21 2021,38.94
Thu Oct 21 2021,59.66
Thu Oct 21 2021,71.65
Thu Oct 21 2021,75.8
Thu Oct 21 2021,74.52
Thu Oct 21 2021,74.8
Thu Oct 21 2021,77.73
Thu Oct 21 2021,77.92
Thu Oct 21 2021,76.28
Thu Oct 21 2021,72.71
Thu Oct 21 2021,55.01
Thu Oct 21 2021,39.92
Thu Oct 21 2021,31.52
Thu Oct 21 2021,26.37
Thu Oct 21 2021,19.95
Thu Oct 21 2021,15.55
Thu Oct 21 2021,11.02
Fri Oct 22 2021,6.05
Fri Oct 22 2021,10.02
Fri Oct 22 2021,10.16
Fri Oct 22 2021,10.16
Fri Oct 22 2021,9.66
Fri Oct 22 2021,9.88
Fri Oct 22 2021,16.09
Fri Oct 22 2021,35.45
Fri Oct 22 2021,49.76
Fri Oct 22 2021,55.85
Fri Oct 22 2021,61.49
Fri Oct 22 2021,63.18
Fri Oct 22 2021,59.08
Fri Oct 22 2021,59.62
Fri Oct 22 2021,57.12
Fri Oct 22 2021,55.87
Fri Oct 22 2021,52.13
Fri Oct 22 2021,41.56
Fri Oct 22 2021,28.53
Fri Oct 22 2021,19.27
Fri Oct 22 2021,14.67
Fri Oct 22 2021,11.47
Fri Oct 22 2021,5.56
Fri Oct 22 2021,5.01
Sat Oct 23 2021,3.56
Sat Oct 23 2021,10.78
Sat Oct 23 2021,10.94
Sat Oct 23 2021,10.94
Sat Oct 23 2021,8.85
Sat Oct 23 2021,2.42
Sat Oct 23 2021,6.38
Sat Oct 23 2021,15.25
Sat Oct 23 2021,24.81
Sat Oct 23 2021,30.59
Sat Oct 23 2021,34.32
Sat Oct 23 2021,38.01
Sat Oct 23 2021,43.29
Sat Oct 23 2021,48.57
Sat Oct 23 2021,48.44
Sat Oct 23 2021,48.58
Sat Oct 23 2021,44.7
Sat Oct 23 2021,33.36
Sat Oct 23 2021,24.99
Sat Oct 23 2021,20.49
Sat Oct 23 2021,18.32
Sat Oct 23 2021,13.91
Sat Oct 23 2021,12.58
Sat Oct 23 2021,9.19
Sun Oct 24 2021,7.39
Sun Oct 24 2021,7.5
Sun Oct 24 2021,7.03
Sun Oct 24 2021,7.03
Sun Oct 24 2021,7.03
Sun Oct 24 2021,6.93
Sun Oct 24 2021,6.25
Sun Oct 24 2021,7.43
Sun Oct 24 2021,9.91
Sun Oct 24 2021,12.76
Sun Oct 24 2021,17.7
Sun Oct 24 2021,20.51
Sun Oct 24 2021,23.32
Sun Oct 24 2021,25.24
Sun Oct 24 2021,27.6
Sun Oct 24 2021,26.7
Sun Oct 24 2021,21.62
Sun Oct 24 2021,16.2
Sun Oct 24 2021,13.69
Sun Oct 24 2021,11.25
Sun Oct 24 2021,7.96
Sun Oct 24 2021,3.06
Sun Oct 24 2021,2.34
Sun Oct 24 2021,2.34
Mon Oct 25 2021,2.34
Mon Oct 25 2021,4.78
Mon Oct 25 2021,4.69
Mon Oct 25 2021,4.69
Mon Oct 25 2021,4.69
Mon Oct 25 2021,3.19
Mon Oct 25 2021,10.24
Mon Oct 25 2021,27.25
Mon Oct 25 2021,49.47
Mon Oct 25 2021,55.25
Mon Oct 25 2021,57.7
Mon Oct 25 2021,60.75
Mon Oct 25 2021,58.25
Mon Oct 25 2021,61.44
Mon Oct 25 2021,61.46
Mon Oct 25 2021,59.22
Mon Oct 25 2021,56.34
Mon Oct 25 2021,41.41
Mon Oct 25 2021,27.16
Mon Oct 25 2021,15.86
Mon Oct 25 2021,11.53
Mon Oct 25 2021,9.18
Mon Oct 25 2021,3.05
Mon Oct 25 2021,2.31
Tue Oct 26 2021,1.58
Tue Oct 26 2021,4.68
Tue Oct 26 2021,4.69
Tue Oct 26 2021,4.69
Tue Oct 26 2021,4.69
Tue Oct 26 2021,2.86
Tue Oct 26 2021,11.32
Tue Oct 26 2021,30.19
Tue Oct 26 2021,43.62
Tue Oct 26 2021,51.47
Tue Oct 26 2021,56.11
Tue Oct 26 2021,64.2
Tue Oct 26 2021,68.67
Tue Oct 26 2021,74.18
Tue Oct 26 2021,77.38
Tue Oct 26 2021,72.18
Tue Oct 26 2021,60.86
Tue Oct 26 2021,48.33
Tue Oct 26 2021,36.77
Tue Oct 26 2021,22.25
Tue Oct 26 2021,15.68
Tue Oct 26 2021,11.74
Tue Oct 26 2021,5.53
Tue Oct 26 2021,0
