"creator","capacity","count","percentage","parking_facility_id","name","occupancy_id","created_at","updated_at"
"e529750",63,51,81,"51f40700-bdda-4f55-b3c3-fe26f6d01d60","Wohlen","2092a71e-fc6a-4b85-9c69-498635bed943","2021-03-08 12:33:00+00","2021-03-08 12:33:00+00"
"E527705",142,26,18,"cd0b44a2-d2e4-4318-8ff1-eafb2fde15af","Turgi","5b4979e6-c491-49d3-b760-55f7becf4147","2021-04-11 10:53:00+00","2021-04-11 10:53:00+00"
"ue08618",14,1,7,"a569e255-7e84-4a09-99b6-5a564f52378f","Rekingen","511ada14-8548-4918-8714-7a0449aaafeb","2021-04-19 07:08:00+00","2021-04-19 07:08:00+00"
"ue79941",28,24,86,"3722a639-2cd3-4cf3-b289-6cb12ae56695","Olten Hammer","26688ce7-70f5-468c-bd5b-34fa75f60667","2021-04-29 12:07:00+00","2021-04-29 12:07:00+00"
"e521486",41,23,56,"bd2c3b58-6ca7-435a-9d58-675301bf8c1c","Kreuzlingen","a2910258-ab6d-4377-9b0a-3186a4412729","2021-04-29 12:27:00+00","2021-04-29 12:27:00+00"
"ue30384",50,7,14,"b3aab3a9-2ff2-4fe9-b951-9b77029eef87","Baar","9e405d93-4757-469a-808e-1c8895d04af8","2021-06-06 13:34:00+00","2021-06-06 13:34:00+00"
"E521486",39,39,100,"b8af5973-68ad-4f04-8429-adac21d399a1","St. Gallen","26a93d1e-4562-4000-b5ef-f45848c5d5bd","2021-07-26 13:51:00+00","2021-07-26 13:51:00+00"
"e521492",31,9,29,"65e9639d-49fe-4606-8668-f28ec25d32e7","Egerkingen","9855d565-3103-496c-8835-87fe2d9d8a4c","2021-08-19 13:16:00+00","2021-08-19 13:16:00+00"
"ue64873",39,14,36,"db470f42-f2c8-459e-a82d-a5982ea4d951","Grolley","707fa1c4-5f73-404d-8cb6-ebdd88796e1d","2021-08-27 10:07:00+00","2021-08-27 10:07:00+00"
"E504344",83,67,81,"0b9ffa68-ce40-4504-9242-8859d17a7ea6","Grenchen Süd","825a12f9-3be7-4b33-a825-7373c8433431","2021-08-31 18:36:00+00","2021-08-31 18:36:00+00"
"E518793",42,16,38,"0f942bf9-2fbe-4dd2-ad6c-2cf986fe196c","Grandvaux","a95c1634-5790-4938-8c32-82fc9f4d1908","2021-09-03 12:56:00+00","2021-09-03 12:56:00+00"
"e504344",8,0,0,"66c8bc21-4bbb-4d76-a81e-d00abfd69da4","Thörishaus Dorf","3e3a2a25-e6a8-4377-93ed-ebff95e7a86c","2021-09-09 08:46:00+00","2021-09-09 08:46:00+00"
"e522023",39,17,44,"cd76e66b-fbdd-401c-8d09-7f166c3ff927","Wald ","62a163a2-89a9-4c63-a143-193bb12569df","2021-09-16 13:59:00+00","2021-09-16 13:59:00+00"
"e504344",42,24,57,"4f1c65c5-3f2e-4aaa-adbd-aafccedd45d9","Wichtrach","3395b1f7-d3fb-49c9-84b7-04de2a23179a","2021-09-22 06:43:00+00","2021-09-22 06:43:00+00"
"ue73467",31,10,32,"2fb2c50e-0a59-4147-bc80-79de1756b242","Monthey","776fbecf-644a-4deb-9a0d-b58542e57c57","2021-09-30 08:31:00+00","2021-09-30 08:31:00+00"
"e521486",39,36,92,"b8af5973-68ad-4f04-8429-adac21d399a1","St. Gallen","2516dc23-abee-4cfd-9ae3-977cf2091bd8","2021-10-07 14:52:00+00","2021-10-07 14:52:00+00"
"e535775",222,127,57,"60cbf54b-10ca-4927-9e27-d096bee4fc73","Mendrisio","65ec3078-5b4a-4554-a6ef-19d054da4839","2021-10-10 07:04:00+00","2021-10-10 07:04:00+00"
"u224039",70,65,93,"8cb2423d-da0e-4be5-bc91-e05f095b36b2","Zofingen","99cbda78-be38-43f7-a956-9c792597e294","2020-09-24 08:32:00+00","2020-09-24 08:32:00+00"
"u224116",37,2,5,"e35e701b-d688-42a6-a093-58f6a25e0f2d","Auvernier","91226a83-e811-4251-af2c-ac7c807bf8ef","2020-10-21 11:43:00+00","2020-10-21 11:43:00+00"
"u223758",29,7,24,"32a54231-edb0-4c70-a3d9-6bfa2236b177","Horgen Oberdorf","76190363-455d-49ac-81f1-82675915e35e","2020-12-08 09:46:00+00","2020-12-08 09:46:00+00"
"e517885",74,19,26,"e864361f-9082-47e2-b016-60402a11776f","Schmitten","056203c5-5afa-420a-ac29-e39c53917e20","2021-03-04 09:07:00+00","2021-03-04 09:07:00+00"
"e522445",34,24,71,"184e415b-4d76-4cfd-85c2-7dd5222563a4","Croy-Romainmôtier","740c1758-cfa8-404f-b9a9-6569d182c137","2021-03-08 12:23:00+00","2021-03-08 12:23:00+00"
"E527705",6,3,50,"ad68b13d-3969-45c4-94b2-ea32bd4e8885","Schinznach Bad","afd8b3ed-c489-4426-890f-d5781a52e395","2021-04-11 11:14:00+00","2021-04-11 11:14:00+00"
"u142008",12,11,92,"ecf82d6c-6250-402b-a41d-fc95f516de80","Cousset","9e4c7d8f-3d0e-42be-aa35-3d369210e0da","2020-10-05 12:35:00+00","2020-10-05 12:35:00+00"
"u232830",8,4,50,"7d32c893-04d2-4420-bab6-d36704a9b141","Deitingen","32886e8c-40be-46fe-a89d-9552d4ebb23e","2020-11-02 10:58:00+00","2020-11-02 10:58:00+00"
"u129926",44,4,9,"24f6f812-9483-4293-9303-d1af7ed058fd","Brunnen","50022579-bfde-444f-a433-5aa2552df6b2","2020-12-24 07:57:00+00","2020-12-24 07:57:00+00"
"ue31240",22,5,23,"548718bf-d06d-448a-a503-283a02500000","Mägenwil","0da06c84-31a0-4c13-a1a0-64b703ec0e60","2021-03-16 14:32:00+00","2021-03-16 14:32:00+00"
"ue08618",7,0,0,"2f8db5e1-3096-4e49-abe2-a11c36b4e3de","Kölliken","424c6c68-0d02-4d37-a7e0-01383f0439b2","2021-03-16 14:39:00+00","2021-03-16 14:39:00+00"
"ue57793",44,31,70,"18788d5e-c2fb-4bab-bc73-101d7419fec0","Les Hauts-Geneveys","3f5e9c37-a514-443e-9668-31e20e9b1ab3","2021-10-14 11:57:00+00","2021-10-14 11:57:00+00"
"e506773",15,2,13,"1ea09d5f-1b78-4b03-afd7-b8f56831a1d6","Eiken","db2c54a0-2253-4e11-8cb4-af4610a78f3e","2021-10-18 10:32:00+00","2021-10-18 10:32:00+00"
"ue08618",37,7,19,"46dbaa44-e249-4dcc-8721-c9972f0d0208","Bad Zurzach","2fd63bb6-71a7-460c-9b37-cc42a7c07fed","2021-04-19 07:21:00+00","2021-04-19 07:21:00+00"
"e510884",14,12,86,"b010e7fc-bd5f-441d-aeef-b13d95073cc9","Schwyz","f8b93a4a-2626-48e2-9e3b-57bd9ac6ff17","2021-04-29 12:13:00+00","2021-04-29 12:13:00+00"
"ue79941",30,8,27,"9f4f7516-3b58-40b0-a3b5-616cc36d9fe4","Wangen bei Olten","f765f424-1f27-4135-bba2-1a78c6c0480a","2021-04-29 12:25:00+00","2021-04-29 12:25:00+00"
"E523187",50,13,26,"049ea6d4-5756-4fcb-8884-777d45613633","Tecknau","fcf28b25-affb-4611-8540-d7f51bc93445","2021-06-08 06:27:00+00","2021-06-08 06:27:00+00"
"ue84066",57,10,18,"7fa0e06f-1c75-4439-9a15-de967f389e89","Feldbach","5b793944-554b-47b2-9267-22df34aaff2b","2021-07-26 14:10:00+00","2021-07-26 14:10:00+00"
"E517885",42,22,52,"49abee66-9775-42a9-9c44-804abe2a2386","Bern Kiss+Rail","2c31d42a-ea99-4a96-b6d9-fb7852383614","2021-08-19 13:39:00+00","2021-08-19 13:39:00+00"
"e516697",39,14,36,"db470f42-f2c8-459e-a82d-a5982ea4d951","Grolley","f1dac79f-6bad-4b57-ae65-23f61375c3dd","2021-08-27 10:07:00+00","2021-08-27 10:07:00+00"
"E504344",8,8,100,"951299a8-110d-410c-a4a8-25865f3a037b","Bern Wankdorf","ef5ecef4-bf03-45e2-9ecb-130b51c600a7","2021-08-31 19:34:00+00","2021-08-31 19:34:00+00"
"e521486",147,75,51,"7810a280-1369-48de-af7d-82eef1a0cb61","Uzwil","75e52a5c-81a1-4249-bc12-bee2487fb1a3","2021-09-03 13:42:00+00","2021-09-03 13:42:00+00"
"e504344",6,3,50,"4c0139bf-23e4-478b-9ab2-869e0fb13512","Wünnewil","27e0e156-12ed-4131-95b8-1db8c4acd91e","2021-09-09 09:10:00+00","2021-09-09 09:10:00+00"
"e522023",39,17,44,"cd76e66b-fbdd-401c-8d09-7f166c3ff927","Wald ","7af30c55-f9b0-49b9-adf3-e526440b1707","2021-09-16 14:00:00+00","2021-09-16 14:00:00+00"
"e522023",70,67,96,"36dec172-4905-45dc-886b-fd0ea0deaaca","Andelfingen","2cf690db-1cc7-4ba0-a2f8-fb4035ee0d8e","2021-09-16 14:01:00+00","2021-09-16 14:01:00+00"
"e535775",37,15,41,"ff51377f-6e0c-4a4d-ab54-1fb3d1c7d6e0","Lamone-Cadempino","e3c78aa9-b3e0-4c75-8094-6936c5f0c805","2021-09-22 06:47:00+00","2021-09-22 06:47:00+00"
"ue72360",124,53,43,"a1e6df62-2673-4773-9e3e-cdaca572572d","Döttingen","8a880d27-e1f7-49af-8556-4c9e68a2ac5a","2021-09-30 08:35:00+00","2021-09-30 08:35:00+00"
"e526529",135,131,97,"d62d04e4-90a3-4dd7-a190-a6a7810c1639","Zürich Tiefenbrunnen","91060ce4-742d-46fd-8662-d75a55f0c344","2020-09-24 09:05:00+00","2020-09-24 09:05:00+00"
"u212965",48,36,75,"b430c026-be3c-439e-93e5-2434146ea526","Kloten","84dd4913-1003-492f-9fa5-27fb609dfba6","2020-10-21 11:49:00+00","2020-10-21 11:49:00+00"
"U228214",31,16,52,"a4d6a1b8-f0ec-412d-8628-b697d406d6fe","Birmensdorf ZH","e2991757-6fa7-48ab-9a60-730ef7a25a76","2020-10-21 11:58:00+00","2020-10-21 11:58:00+00"
"u223758",16,4,25,"a0281196-d489-4784-b45b-d3143719e116","Oberrieden Dorf","11038426-2400-4a04-a552-64aa6cb77cf6","2020-12-08 10:18:00+00","2020-12-08 10:18:00+00"
"e517885",63,26,41,"98e8c5c9-9a2f-404b-bb61-aaf20d16ae8a","Düdingen","f54220c9-a624-497f-bdf3-74589e039d55","2021-03-04 09:54:00+00","2021-03-04 09:54:00+00"
"e522445",49,39,80,"5b02a08a-85c4-4d9a-b043-b3f431d12947","Chavornay","c1cf1337-2b61-416c-854e-f966a0ed297c","2021-03-08 12:24:00+00","2021-03-08 12:24:00+00"
"E527705",66,30,45,"3fd55fab-7ffb-413d-9f58-b3b9baf159ac","Wildegg","5d0f2e2e-de20-4f06-a491-4976758ae798","2021-04-11 12:09:00+00","2021-04-11 12:09:00+00"
"E525212",35,17,49,"2087c005-163b-41c4-a342-c16e742e23e1","Ebikon","97134bf4-7476-4100-9654-a698567506eb","2021-03-03 08:51:00+00","2021-03-03 08:51:00+00"
"e504344",116,29,25,"f3c17938-040e-4d05-9365-4def94378b21","Lyss","79c4d253-ba20-4847-84ca-820b02d783fc","2021-10-07 16:21:00+00","2021-10-07 16:21:00+00"
"e535775",25,5,20,"f37df978-3a4e-4ab5-9d80-4cef3ce8fe40","Capolago-Riva S. Vitale","47057b10-32e8-4f63-8153-f40447ec9016","2021-10-10 07:22:00+00","2021-10-10 07:22:00+00"
"ue08618",25,14,56,"48b417a7-45c7-48e8-a0eb-e5092060e42f","Däniken","923a8023-f82c-4e53-8bbf-33f88d9d709b","2021-10-14 12:13:00+00","2021-10-14 12:13:00+00"
"e504344",100,73,73,"e864361f-9082-47e2-b016-60402a11776f","Schmitten","a31cb736-b1ab-493d-86bd-c1e6a3ab6158","2021-10-18 10:39:00+00","2021-10-18 10:39:00+00"
"ue08618",113,2,2,"c0b66636-73ee-482b-8fb8-e658001cf855","Koblenz","5c925698-28d7-4fc7-b756-7e9cc054ce71","2021-04-19 07:46:00+00","2021-04-19 07:46:00+00"
"E517885",193,35,18,"e53829ee-8ae3-4518-b90b-959b36ac0863","Solothurn (SBB)","97d837e2-036b-4061-8e21-5e0f2ce1754e","2021-04-19 07:50:00+00","2021-04-19 07:50:00+00"
"e510884",16,1,6,"b3c43cbd-b43f-4961-ada3-450900a6e8d3","Steinen","b59befe3-9ec1-4cff-b8c1-5c11126ebc0e","2021-04-29 12:33:00+00","2021-04-29 12:33:00+00"
"ue79941",31,4,13,"8be65c81-02ef-4651-b8a6-f4e7107713f3","Hägendorf","97321637-b673-42e4-a896-b1d47c5bf0ab","2021-04-29 12:38:00+00","2021-04-29 12:38:00+00"
"E523187",88,15,17,"6c1db299-8f0e-4301-8905-d46e77cd90a0","Gelterkinden","bf44e4ec-8ade-4644-8163-d9af98a94137","2021-06-08 06:43:00+00","2021-06-08 06:43:00+00"
"ue84066",180,120,67,"8bf5f03e-3513-43db-a448-f41cb43a35f4","Rapperswil ","f6203bf6-18de-44ee-a0b5-ca3866df53f6","2021-07-26 15:56:00+00","2021-07-26 15:56:00+00"
"e521492",147,39,27,"a8db3cf0-2bf2-4c26-b014-c907d3de4afe","Oensingen (SBB P+Rail Nord)","40895a0e-d844-4bca-8cb6-b7ca604e5c67","2021-08-19 13:59:00+00","2021-08-19 13:59:00+00"
"ue64873",20,2,10,"2738c163-1e86-4e51-856e-0c0f1773b600","Belfaux CFF","608c9ee5-8aff-43fe-9505-675a647503d2","2021-08-27 10:23:00+00","2021-08-27 10:23:00+00"
"E504344",32,29,91,"05b08dc8-b543-414c-9071-0d5a4b9f37d3","Zollikofen (SBB)","ee4dd18d-7d3c-423f-ae68-8f29de52c4c7","2021-08-31 19:53:00+00","2021-08-31 19:53:00+00"
"E518793",130,38,29,"f5ca3848-ae84-43a6-acb9-4cde38de8d3c","Puidoux","2843602a-2cbe-4731-825b-eec630d3ac35","2021-09-03 13:42:00+00","2021-09-03 13:42:00+00"
"e516697",130,38,29,"f5ca3848-ae84-43a6-acb9-4cde38de8d3c","Puidoux","5a8c1f5a-9509-41a5-bf00-b81c3ed17322","2021-09-03 13:42:00+00","2021-09-03 13:42:00+00"
"e504344",6,3,50,"4c0139bf-23e4-478b-9ab2-869e0fb13512","Wünnewil","0c45ced5-9031-41d3-b6b7-30638a58c228","2021-09-09 09:11:00+00","2021-09-09 09:11:00+00"
"E534467",37,32,86,"bd2c3b58-6ca7-435a-9d58-675301bf8c1c","Kreuzlingen","41a7201d-6f97-451f-b814-34d89452257a","2021-09-16 14:54:00+00","2021-09-16 14:54:00+00"
"E534467",31,5,16,"6442acd1-fffb-4a28-ae0a-06edd2d88815","Kreuzlingen Hafen","f5694c2b-7757-40c4-b021-ecaf77eab9cd","2021-09-16 15:09:00+00","2021-09-16 15:09:00+00"
"u223758",31,27,87,"a4d6a1b8-f0ec-412d-8628-b697d406d6fe","Birmensdorf ZH","4be4330a-ad23-4d67-ac26-9bff067000f4","2020-09-24 10:11:00+00","2020-09-24 10:11:00+00"
"u232830",69,34,49,"a7ad4287-a299-4f27-b713-920ccbc0dbfa","Solothurn West (SBB)","75ae6f97-650e-4a06-8afb-83131b739768","2020-10-22 05:31:00+00","2020-10-22 05:31:00+00"
"u223758",49,28,57,"1ff02c7d-9bbb-4ac5-a61f-cbb3736688c3","Thalwil","779793d0-1c63-45d1-a278-426526443a77","2020-12-08 10:47:00+00","2020-12-08 10:47:00+00"
"e517885",135,21,16,"314738cd-9793-497b-b941-374889f852ae","Fribourg ancienne gare","70932d46-2c85-4ead-8b99-b757aad3914c","2021-03-04 10:38:00+00","2021-03-04 10:38:00+00"
"e517885",193,83,43,"e53829ee-8ae3-4518-b90b-959b36ac0863","Solothurn (SBB)","0ad3ce59-51cc-4024-8e11-9ff32fe9f2ac","2021-03-08 12:52:00+00","2021-03-08 12:52:00+00"
"E527705",16,2,13,"e97f1dee-b520-4491-8596-86fa4d2af9f2","Hendschiken","12b15830-62f2-4725-9c2f-4a9884f9ed28","2021-04-11 12:51:00+00","2021-04-11 12:51:00+00"
"u142008",6,3,50,"0f6d13f1-bdfc-48f7-a95f-e9f1afd67504","Corcelles-Sud","e8b81dc1-1b85-4e55-b5be-3f185b36f674","2020-10-05 12:35:00+00","2020-10-05 12:35:00+00"
"u223758",31,27,87,"a4d6a1b8-f0ec-412d-8628-b697d406d6fe","Birmensdorf ZH","f1d0b2b2-a2c5-45f9-b2fd-352a86a8005d","2020-11-02 11:40:00+00","2020-11-02 11:40:00+00"
"U201186",32,11,34,"7d38d0fa-5559-4083-9565-b4457a106478","Bern Bümpliz Süd","84691229-624b-4ef5-afe3-30f8ed6bb885","2020-12-28 07:21:00+00","2020-12-28 07:21:00+00"
"ue08618",26,12,46,"42ff768c-321a-40c0-8b9b-8ea04ee366d6","Oberentfelden","b98c2ab6-e771-4e4e-b985-ea86f1322343","2021-03-16 14:58:00+00","2021-03-16 14:58:00+00"
"ue08618",124,37,30,"a1e6df62-2673-4773-9e3e-cdaca572572d","Döttingen","7e653c7f-40ad-4bd9-a312-c77501b1ce21","2021-03-03 09:24:00+00","2021-03-03 09:24:00+00"
"e535775",31,11,35,"c097733e-b5a8-44ff-8ef4-431a09181090","Mezzovico","bb58c96a-7d28-4031-b27e-b78209478cec","2021-09-22 07:01:00+00","2021-09-22 07:01:00+00"
"ue72360",48,12,25,"7984d36e-a77f-4788-972a-d4f3ea73b33c","Siggenthal-Würenlingen","0b151b35-d663-44e0-ada0-419a465bfb1b","2021-09-30 09:22:00+00","2021-09-30 09:22:00+00"
"e504344",83,15,18,"0b9ffa68-ce40-4504-9242-8859d17a7ea6","Grenchen Süd","328943a0-74f2-4eb2-bf95-2a129fec1688","2021-10-07 17:52:00+00","2021-10-07 17:52:00+00"
"e535775",53,23,43,"36a8e400-c27a-492f-9362-42ae4030e60b","Maroggia-Melano","ef5eb7f6-9393-42eb-9862-4c73903bef7e","2021-10-10 07:33:00+00","2021-10-10 07:33:00+00"
"e527708",16,6,38,"187915d0-60bc-4a63-85ef-e76416c58e26","Kradolf","d3efecd3-9a19-4a93-afa9-94b50aa8cba7","2021-10-14 12:16:00+00","2021-10-14 12:16:00+00"
"e506773",244,40,16,"e13d2788-80fa-4b81-addc-9a8ff3202503","Stein-Säckingen","245de425-0fcc-4f00-a2ae-36b72e55da86","2021-10-18 10:54:00+00","2021-10-18 10:54:00+00"
"ue08618",124,23,19,"a1e6df62-2673-4773-9e3e-cdaca572572d","Döttingen","39661485-a6ff-4525-8af3-25e8d0a38be4","2021-04-19 08:14:00+00","2021-04-19 08:14:00+00"
"e510884",70,41,59,"64813559-897a-490f-8f4c-c18857f6bf05","Arth-Goldau","5a3bc40b-4125-4518-9118-5d2f04d9f540","2021-04-29 13:05:00+00","2021-04-29 13:05:00+00"
"ue79941",31,10,32,"65e9639d-49fe-4606-8668-f28ec25d32e7","Egerkingen","d87deab4-dc4e-4284-919e-bb4c0b59c094","2021-04-29 13:27:00+00","2021-04-29 13:27:00+00"
"E523187",112,42,38,"2a80ee76-69e2-4e8c-89b9-771d9c220f80","Sissach","d70773bd-071c-4778-9d4a-3bfd444e31b8","2021-06-08 07:23:00+00","2021-06-08 07:23:00+00"
"E517885",8,1,13,"951299a8-110d-410c-a4a8-25865f3a037b","Bern Wankdorf","8c715383-3960-43eb-82ef-7d57bb3658fa","2021-07-28 12:04:00+00","2021-07-28 12:04:00+00"
"e521492",15,8,53,"a3408787-8efe-4eff-9069-b0ddfb9ce106","Wangen an der Aare","73af24d6-f87c-404c-ab04-039d8688abed","2021-08-19 14:20:00+00","2021-08-19 14:20:00+00"
"e531913",42,37,88,"49abee66-9775-42a9-9c44-804abe2a2386","Bern Kiss+Rail","a248ba42-c240-4e70-9e99-43fa51d8b84d","2021-08-27 11:33:00+00","2021-08-27 11:33:00+00"
"E504344",54,52,96,"73c231d0-3865-4a80-b656-672e76dc57a3","Schüpfen","5a20cd53-5f0d-4c1f-a1c8-46505fae7964","2021-08-31 20:21:00+00","2021-08-31 20:21:00+00"
"E518793",46,31,67,"75da292e-940f-44e1-b5a8-03b5914e4e6e","Vevey","4cc5ed11-b64c-4bf5-9c59-c6b4545b2c92","2021-09-03 14:31:00+00","2021-09-03 14:31:00+00"
"e504344",63,42,67,"98e8c5c9-9a2f-404b-bb61-aaf20d16ae8a","Düdingen","af7d8efc-0dc5-42d6-9a2d-39e78ab49497","2021-09-09 09:40:00+00","2021-09-09 09:40:00+00"
"E534467",19,1,5,"e6691123-d701-4ba4-a970-a4de03f3be5b","Lengwil","bbcbd9e1-1e4c-4f43-9877-7ce3801a00c2","2021-09-16 15:21:00+00","2021-09-16 15:21:00+00"
"e535775",26,19,73,"b5744b84-73b1-43ac-8253-b63aebc201ea","Rivera-Bironico","06119b22-c14a-4d3b-8a23-858cfb0e20dc","2021-09-22 07:13:00+00","2021-09-22 07:13:00+00"
"ue72360",142,66,46,"cd0b44a2-d2e4-4318-8ff1-eafb2fde15af","Turgi","aff4d444-1b44-43ce-b37d-5f54f1662fd2","2021-09-30 10:10:00+00","2021-09-30 10:10:00+00"
"e525784",60,10,17,"08dc71a6-978c-402e-850c-13dfa807b0eb","St-Prex","cd7b42a0-b503-40b1-98c4-a82ed546f63b","2021-10-08 06:30:00+00","2021-10-08 06:30:00+00"
"e535775",54,9,17,"bc024fdc-b367-4aa7-a3f8-11def2338dfb","Melide","ca6daef4-b531-4966-86ce-2f2330e81816","2021-10-10 07:48:00+00","2021-10-10 07:48:00+00"
"e504344",73,36,49,"c742c4ce-bacf-43be-9bc5-fb8547f2a3f7","Kiesen","2fef2f99-f1c1-47dc-8f45-efff2f554d50","2021-10-14 12:19:00+00","2021-10-14 12:19:00+00"
"u224039",25,12,48,"986fb329-0bb2-4738-9854-914b3ddc1c99","Aarburg-Oftringen","a53ee7c8-f189-4f18-b8ed-b024ddc69101","2020-09-24 10:43:00+00","2020-09-24 10:43:00+00"
"u232830",83,30,36,"0b9ffa68-ce40-4504-9242-8859d17a7ea6","Grenchen Süd","eadd3294-f4e7-4747-911c-74c19d7f8662","2020-10-22 06:15:00+00","2020-10-22 06:15:00+00"
"u224116",15,2,13,"03ceb74c-c8c6-44fd-8851-5006a25e4e80","Cressier NE","31940774-b4db-4536-8ede-97b8a7021562","2020-11-09 10:40:00+00","2020-11-09 10:40:00+00"
"e517885",68,10,15,"6e8cf993-c0db-4cd1-a13d-5b357afc94b7","Murten","44635d35-ec39-4e89-b94b-c5d1ef54905f","2021-03-04 11:22:00+00","2021-03-04 11:22:00+00"
"e517885",83,20,24,"0b9ffa68-ce40-4504-9242-8859d17a7ea6","Grenchen Süd","dcc3433d-3a20-425c-a37d-9da91d08d5f9","2021-03-08 13:45:00+00","2021-03-08 13:45:00+00"
"e529750",36,6,17,"4ceebf82-b71d-4f28-b3d9-fab6894c53c1","Dottikon-Dintikon","8140b9fe-6750-41fb-b1fd-4c54d5c5d72b","2021-03-08 13:44:00+00","2021-03-08 13:44:00+00"
"E521487",58,13,22,"81108306-82e7-419b-a7a7-6955a296f701","Effretikon","b270de24-4ace-4871-9e96-a5b16f2881f1","2021-04-12 08:05:00+00","2021-04-12 08:05:00+00"
"e506773",38,12,32,"c5e13822-8193-4e6a-b565-92a06784e3ca","Mumpf","3028e23a-50ae-45f8-92bb-c5a3a4f8a1f7","2021-10-18 11:11:00+00","2021-10-18 11:11:00+00"
"u224117",183,140,77,"570da2e4-1efc-48f1-90f9-a1243be73462","Palézieux","8e2ab5ee-d006-45e6-bd8a-08a583b7c7c0","2020-10-05 12:08:00+00","2020-10-05 12:08:00+00"
"u232830",193,72,37,"e53829ee-8ae3-4518-b90b-959b36ac0863","Solothurn (SBB)","cb0a4ab2-edf2-4a85-8d5e-faabac7034c1","2020-11-02 12:24:00+00","2020-11-02 12:24:00+00"
"e504344",63,52,83,"98e8c5c9-9a2f-404b-bb61-aaf20d16ae8a","Düdingen","76b8a745-e550-4391-853c-b304483cd4c5","2021-10-18 11:03:00+00","2021-10-18 11:03:00+00"
"E517885",83,27,33,"0b9ffa68-ce40-4504-9242-8859d17a7ea6","Grenchen Süd","542acb4e-bea6-4aea-a5e1-b200c608b2f5","2021-04-19 08:24:00+00","2021-04-19 08:24:00+00"
"e521486",31,6,19,"6442acd1-fffb-4a28-ae0a-06edd2d88815","Kreuzlingen Hafen","e305c260-5133-412c-8254-d15507332a5d","2021-04-29 14:04:00+00","2021-04-29 14:04:00+00"
"E523187",18,5,28,"efb9c29c-db15-4509-9e98-faf6caddf868","Lausen","215f5944-5301-4615-9fbe-90390ed3df18","2021-06-08 07:34:00+00","2021-06-08 07:34:00+00"
"E517885",32,10,31,"05b08dc8-b543-414c-9071-0d5a4b9f37d3","Zollikofen (SBB)","e5ab89cb-efa3-43c6-ae91-41df56040ac6","2021-07-28 12:39:00+00","2021-07-28 12:39:00+00"
"e521492",63,18,29,"5788c2a4-0d3d-43b3-afa8-29d88fe204ef","Zwingen","75853d1b-bd0d-4020-9d65-1452c348c6c0","2021-08-19 16:20:00+00","2021-08-19 16:20:00+00"
"e521492",24,5,21,"57cc004e-1824-4a8f-83c0-e5ea7dda1d1e","Grellingen","87ec05fd-9f62-4338-aadf-b55977d3bbc6","2021-08-19 16:33:00+00","2021-08-19 16:33:00+00"
"ue64873",20,1,5,"2738c163-1e86-4e51-856e-0c0f1773b600","Belfaux CFF","60711444-e9e5-4d6a-bf7d-3cdd8e5c9114","2021-08-27 12:06:00+00","2021-08-27 12:06:00+00"
"E504344",116,109,94,"f3c17938-040e-4d05-9365-4def94378b21","Lyss","0f4c53a1-48e9-48be-be6e-227548975d5d","2021-08-31 20:47:00+00","2021-08-31 20:47:00+00"
"e516697",46,31,67,"75da292e-940f-44e1-b5a8-03b5914e4e6e","Vevey","2ec79c01-a908-4ee6-b75b-304e2a8780d0","2021-09-03 14:31:00+00","2021-09-03 14:31:00+00"
"e504344",135,105,78,"314738cd-9793-497b-b941-374889f852ae","Fribourg ancienne gare","dc22b497-3d24-4335-8641-9583410acd57","2021-09-09 10:21:00+00","2021-09-09 10:21:00+00"
"E534467",6,0,0,"2797c219-6441-408b-b02d-c21dece4ce41","Münsterlingen-Scherzingen","5a49bc53-4161-4c98-bdf2-552989ca3c8e","2021-09-16 15:32:00+00","2021-09-16 15:32:00+00"
"e504344",73,26,36,"c742c4ce-bacf-43be-9bc5-fb8547f2a3f7","Kiesen","42c95ecb-c443-4a7e-89cf-0f5df928b6d7","2021-09-22 07:19:00+00","2021-09-22 07:19:00+00"
"ue73467",69,38,55,"91a92bbe-73d1-4f8e-a5ea-7ab9c69d9bf7","Villeneuve","c91d3e9f-6e5d-4f81-8cb5-d5d0fe128281","2021-09-30 11:10:00+00","2021-09-30 11:10:00+00"
"ue72360",80,78,98,"9071d64d-5035-4fea-8b25-b6c7f36edfbd","Brugg AG","5aa412b3-57b7-41fd-aa2e-6a15db07391f","2021-09-30 11:12:00+00","2021-09-30 11:12:00+00"
"e525784",86,64,74,"ff4fdfc7-313e-4f22-975e-52ce187aba48","Allaman","da6ac6af-4f7a-4e5e-9c57-e9a0308597f0","2021-10-08 07:18:00+00","2021-10-08 07:18:00+00"
"e535775",79,75,95,"0b6f082a-08cf-4ff4-ab38-a2df1bfcfe19","Lugano","51bb9119-9911-4885-ab71-88a00609cb06","2021-10-10 08:38:00+00","2021-10-10 08:38:00+00"
"u223758",107,76,71,"c23edf7e-a81e-4be8-bcb1-0a02e67a5fb7","Bonstetten-Wettswil","52b1cb1e-8e7b-4851-9884-cf2ecf4936ad","2020-09-24 11:16:00+00","2020-09-24 11:16:00+00"
"u232830",31,11,35,"65e9639d-49fe-4606-8668-f28ec25d32e7","Egerkingen","791600f1-dd28-4f32-a7e3-444888445ea7","2020-10-22 07:03:00+00","2020-10-22 07:03:00+00"
